timestamp_adsb,icao24,callsign,origin_country,longitude_adsb,latitude_adsb,baro_altitude,velocity,id,station,airframe,flight,source,sourceType,linkDirection,fromHex,toHex,timestamp_acars,tail,flightNumber,channel,frequency,level,error,mode,label,blockId,messageNumber,ack,data,text,departingAirport,destinationAirport,latitude_acars,longitude_acars,altitude,uuid,arUUID,createdAt,updatedAt,acars_callsign,timestamp_adsb_numeric,timestamp_acars_numeric,time_delta
1781975663,440062,EJU68WB ,Austria,9.9544,43.0793,9738.36,223.17,6939729856,"{'id': 237344216, 'uuid': '6a6cc758-23e3-4586-9a8c-5f0beaae0b8d', 'ident': 'AM-LSZH-VDL2', 'type': 'airframes', 'ipAddress': '217.xx.xx.142', 'sourceApplication': 'dumpvdl2', 'sourceType': 'vdl', 'sourceProtocol': 'dumpvdl2 JSON', 'userId': '8e4c871a-2e31-4b7e-99ce-197fd0c4fb6f', 'user': {'id': '8e4c871a-2e31-4b7e-99ce-197fd0c4fb6f', 'username': 'Alemino', 'name': 'Alessio', 'role': 'user', 'status': 'active', 'plan': 'feeder_pro', 'createdAt': '2025-12-06T19:28:29.828Z', 'updatedAt': '2026-03-02T12:52:53.535Z', 'gravatarUrl': 'https://www.gravatar.com/avatar/7163c98502db566c309dba1dfb2dc233?s=100'}, 'latitude': 47.4233, 'longitude': 8.53963, 'geoipLatitude': 47.38605, 'geoipLongitude': 8.47936, 'userLatitude': 47.4233, 'userLongitude': 8.53963, 'fuzzedLatitude': 47.38605, 'fuzzedLongitude': 8.47936, 'useFuzzedLocation': False, 'altitude': 1500, 'nearestAirportIcao': 'LSZH', 'description': None, 'systemPlatform': 'Raspberry 4', 'systemOS': None, 'equipmentSdr': None, 'equipmentFilters': None, 'equipmentAntenna': None, 'countryCode': 'CH', 'countryName': 'Switzerland', 'flagEmoji': None, 'flagImageUrl': 'https://ipgeolocation.io/static/flags/ch_64.png', 'status': 'active', 'flagged': True, 'flaggedReason': 'Rate anomaly detected', 'flaggedAt': '2026-06-20T17:14:34.130Z', 'blocked': False, 'lastReportAt': '2026-06-20T17:13:56.896Z', 'createdAt': '2025-12-06T18:24:07.709Z', 'updatedAt': '2026-06-20T19:14:34.130Z'}","{'id': 21304, 'tail': 'OE-IVF', 'icao': '440062', 'iata': None, 'icaoType': 'A320', 'description': None, 'manufacturer': None, 'manufacturerModel': None, 'owner': None, 'createdAt': '2022-10-18T22:47:27.595Z', 'updatedAt': '2026-04-17T11:09:48.619Z'}","{'id': 5545329197, 'flight': 'EC85JE', 'flightIcao': None, 'flightIata': 'EC85JE', 'designator': None, 'number': None, 'status': 'in-flight', 'departingAirport': None, 'departureTimeScheduled': None, 'departureTimeActual': None, 'departureGateScheduled': None, 'departureGateActual': None, 'destinationAirport': None, 'arrivalTimeScheduled': None, 'arrivalTimeActual': None, 'arrivalGateScheduled': None, 'arrivalGateActual': None, 'latitude': 46.100002, 'longitude': 7.6, 'altitude': 35000, 'track': None, 'createdAt': '2026-06-20T16:57:00.559Z', 'updatedAt': '2026-06-20T17:14:34.113Z'}",dumpvdl2,vdl,,440062,11957A,2026-06-20 17:14:34.121000+00:00,OE-IVF,EC85JE,,136.825,-27.0,0.0,2.0,SA,5,S36,!,,0EV142235V,,,,,,a43aaaa2-93d0-4bbe-a03f-e3dee26affcf,5b2938d2-03e3-489c-afab-6c9c23470c31,2026-06-20T17:14:34.120Z,2026-06-20T17:14:34.120Z,,1781975663,1781975674,11
1781975663,899043,CAL057  ,Taiwan,121.0278,13.9101,11277.6,260.84,6939733207,"{'id': 14799902, 'uuid': 'ebdf3adc-fe79-47cd-9f0b-36fdf060293b', 'ident': 'TBG-CBAND-APAC', 'type': 'airframes', 'ipAddress': '101.xxx.xxx.94', 'sourceApplication': 'jaero-c-band-acars', 'sourceType': 'aero-acars', 'sourceProtocol': 'JAERO', 'userId': 'dfbf74dd-4924-463c-a1f4-de67b9026523', 'user': {'id': 'dfbf74dd-4924-463c-a1f4-de67b9026523', 'username': 'thebaldgeek', 'name': 'thebaldgeek', 'role': 'user', 'status': 'active', 'plan': 'free', 'createdAt': '2020-08-17T16:56:46.165Z', 'updatedAt': '2026-03-15T22:37:33.954Z', 'gravatarUrl': 'https://www.gravatar.com/avatar/8d898fd425e6204f1bbeb3d1d079dac6?s=100'}, 'latitude': -32.16736, 'longitude': 147.01315, 'geoipLatitude': -32.16736, 'geoipLongitude': 147.01315, 'userLatitude': None, 'userLongitude': None, 'fuzzedLatitude': -32.16736, 'fuzzedLongitude': 147.01315, 'useFuzzedLocation': True, 'altitude': None, 'nearestAirportIcao': 'YBCS', 'description': '2m/6f dish. Titanium LNB ', 'systemPlatform': 'Windows PC', 'systemOS': 'Win 10', 'equipmentSdr': 'RTLSDR v3', 'equipmentFilters': 'No Filter', 'equipmentAntenna': 'Dish, LNB, SDR', 'countryCode': 'AU', 'countryName': 'Australia', 'flagEmoji': None, 'flagImageUrl': 'https://ipgeolocation.io/static/flags/au_64.png', 'status': 'active', 'flagged': True, 'flaggedReason': 'Rate anomaly detected', 'flaggedAt': '2026-06-20T17:00:00.034Z', 'blocked': False, 'lastReportAt': '2026-06-20T17:15:09.517Z', 'createdAt': '2022-11-09T22:36:54.982Z', 'updatedAt': '2026-06-20T19:00:00.041Z'}","{'id': 607683, 'tail': 'B-16401', 'icao': '899043', 'iata': None, 'icaoType': None, 'description': None, 'manufacturer': 'Boeing', 'manufacturerModel': 'Boeing 747 45EBDSF', 'owner': 'EVA Air', 'createdAt': '2023-01-24T03:33:58.298Z', 'updatedAt': '2026-06-20T16:18:55.927Z'}","{'id': 5545326699, 'flight': 'CI57', 'flightIcao': None, 'flightIata': 'CI57', 'designator': None, 'number': None, 'status': 'in-flight', 'departingAirport': None, 'departureTimeScheduled': None, 'departureTimeActual': None, 'departureGateScheduled': None, 'departureGateActual': None, 'destinationAirport': None, 'arrivalTimeScheduled': None, 'arrivalTimeActual': None, 'arrivalGateScheduled': None, 'arrivalGateActual': None, 'latitude': 21.582298, 'longitude': 121.009598, 'altitude': 37996, 'track': 202, 'createdAt': '2026-06-20T16:18:55.851Z', 'updatedAt': '2026-06-20T17:15:10.729Z'}",jaero-c-band-acars,aero-acars,downlink,899043,50,2026-06-20 17:15:10.737000+00:00,B-18920,CI57,,,,0.0,2.0,MA,5,,!,,"U45DCI0057Sp-FQ59K1%C6kr0`fl\F'.dNqg'[47,T9!r<iT*",,,,,,eb2d1c35-912a-4d8a-affb-778e95c3f97b,,2026-06-20T17:15:10.736Z,2026-06-20T17:15:10.736Z,,1781975663,1781975710,47
1781975663,8991e5,SJX031  ,Taiwan,142.4319,38.4042,12192.0,221.91,6939729869,"{'id': 14799902, 'uuid': 'ebdf3adc-fe79-47cd-9f0b-36fdf060293b', 'ident': 'TBG-CBAND-APAC', 'type': 'airframes', 'ipAddress': '101.xxx.xxx.94', 'sourceApplication': 'jaero-c-band-acars', 'sourceType': 'aero-acars', 'sourceProtocol': 'JAERO', 'userId': 'dfbf74dd-4924-463c-a1f4-de67b9026523', 'user': {'id': 'dfbf74dd-4924-463c-a1f4-de67b9026523', 'username': 'thebaldgeek', 'name': 'thebaldgeek', 'role': 'user', 'status': 'active', 'plan': 'free', 'createdAt': '2020-08-17T16:56:46.165Z', 'updatedAt': '2026-03-15T22:37:33.954Z', 'gravatarUrl': 'https://www.gravatar.com/avatar/8d898fd425e6204f1bbeb3d1d079dac6?s=100'}, 'latitude': -32.16736, 'longitude': 147.01315, 'geoipLatitude': -32.16736, 'geoipLongitude': 147.01315, 'userLatitude': None, 'userLongitude': None, 'fuzzedLatitude': -32.16736, 'fuzzedLongitude': 147.01315, 'useFuzzedLocation': True, 'altitude': None, 'nearestAirportIcao': 'YBCS', 'description': '2m/6f dish. Titanium LNB ', 'systemPlatform': 'Windows PC', 'systemOS': 'Win 10', 'equipmentSdr': 'RTLSDR v3', 'equipmentFilters': 'No Filter', 'equipmentAntenna': 'Dish, LNB, SDR', 'countryCode': 'AU', 'countryName': 'Australia', 'flagEmoji': None, 'flagImageUrl': 'https://ipgeolocation.io/static/flags/au_64.png', 'status': 'active', 'flagged': True, 'flaggedReason': 'Rate anomaly detected', 'flaggedAt': '2026-06-20T17:00:00.034Z', 'blocked': False, 'lastReportAt': '2026-06-20T17:14:07.910Z', 'createdAt': '2022-11-09T22:36:54.982Z', 'updatedAt': '2026-06-20T19:00:00.041Z'}","{'id': 606900, 'tail': 'B-58502', 'icao': '8991E5', 'iata': None, 'icaoType': 'A359', 'description': None, 'manufacturer': None, 'manufacturerModel': None, 'owner': None, 'createdAt': '2023-01-03T20:12:03.127Z', 'updatedAt': '2026-06-20T17:08:50.420Z'}","{'id': 5545296573, 'flight': 'JX31', 'flightIcao': 'SJX031', 'flightIata': 'JX31', 'designator': 'SJX', 'number': 31, 'status': 'in-flight', 'departingAirport': None, 'departureTimeScheduled': None, 'departureTimeActual': None, 'departureGateScheduled': None, 'departureGateActual': None, 'destinationAirport': None, 'arrivalTimeScheduled': None, 'arrivalTimeActual': None, 'arrivalGateScheduled': None, 'arrivalGateActual': None, 'latitude': 38.859673, 'longitude': 143.028774, 'altitude': 40000, 'track': 226, 'createdAt': '2026-06-20T08:11:10.107Z', 'updatedAt': '2026-06-20T17:14:34.502Z'}",jaero-c-band-acars,aero-acars,downlink,8991e5,50,2026-06-20 17:14:34.507000+00:00,B-58502,JX31,,,,0.0,2.0,B6,0,,!,,J49AJX0031/FUKJJYA.DISB-585028070A7,,,,,,cbe9ce1a-5759-4c42-8724-219db74e7e44,,2026-06-20T17:14:34.506Z,2026-06-20T17:14:34.506Z,,1781975663,1781975674,11
1781975663,4cae31,,Ireland,-67.0399,47.9673,10363.2,229.34,6939732123,"{'id': 237338506, 'uuid': '77414329-30d3-4fa6-9d5d-243ec637b064', 'ident': 'KE-EGAA-VDLM', 'type': 'airframes', 'ipAddress': '86.xxx.xxx.246', 'sourceApplication': 'dumpvdl2', 'sourceType': 'vdl', 'sourceProtocol': 'dumpvdl2 JSON', 'userId': None, 'user': None, 'latitude': 52.93899, 'longitude': -3.06272, 'geoipLatitude': 52.93899, 'geoipLongitude': -3.06272, 'userLatitude': None, 'userLongitude': None, 'fuzzedLatitude': 52.93899, 'fuzzedLongitude': -3.06272, 'useFuzzedLocation': True, 'altitude': None, 'nearestAirportIcao': 'EGNR', 'description': None, 'systemPlatform': None, 'systemOS': None, 'equipmentSdr': None, 'equipmentFilters': None, 'equipmentAntenna': None, 'countryCode': 'GB', 'countryName': 'United Kingdom', 'flagEmoji': None, 'flagImageUrl': 'https://ipgeolocation.io/static/flags/gb_64.png', 'status': 'active', 'flagged': True, 'flaggedReason': 'Rate anomaly detected', 'flaggedAt': '2026-06-20T17:14:52.792Z', 'blocked': False, 'lastReportAt': '2026-06-20T17:14:07.795Z', 'createdAt': '2025-01-03T16:02:48.176Z', 'updatedAt': '2026-06-20T19:14:58.498Z'}","{'id': 695961, 'tail': 'EI-XLT', 'icao': '4CAE31', 'iata': None, 'icaoType': None, 'description': None, 'manufacturer': None, 'manufacturerModel': None, 'owner': None, 'createdAt': '2024-12-18T19:32:25.200Z', 'updatedAt': '2026-06-19T01:13:46.460Z'}","{'id': 5545258633, 'flight': 'EI9KN', 'flightIcao': None, 'flightIata': 'EI9KN', 'designator': None, 'number': None, 'status': 'in-flight', 'departingAirport': None, 'departureTimeScheduled': None, 'departureTimeActual': None, 'departureGateScheduled': None, 'departureGateActual': None, 'destinationAirport': None, 'arrivalTimeScheduled': None, 'arrivalTimeActual': None, 'arrivalGateScheduled': None, 'arrivalGateActual': None, 'latitude': 54.100002, 'longitude': -8.2, 'altitude': 25000, 'track': 230, 'createdAt': '2026-06-19T21:35:47.318Z', 'updatedAt': '2026-06-20T17:14:58.459Z'}",dumpvdl2,vdl,,4cae31,10996A,2026-06-20 17:14:58.469000+00:00,EI-XLT,EI09KN,,136.975,-26.0,0.0,2.0,B9,7,J08,!,,/EINN.TI2/000EINNA01EA,,,,,,8fe56eef-9f91-4952-beb6-cdf2a1663543,,2026-06-20T17:14:58.468Z,2026-06-20T17:14:58.468Z,,1781975663,1781975698,35
1781975677,440062,EJU68WB ,Austria,9.9952,43.0567,9601.2,226.03,6939729856,"{'id': 237344216, 'uuid': '6a6cc758-23e3-4586-9a8c-5f0beaae0b8d', 'ident': 'AM-LSZH-VDL2', 'type': 'airframes', 'ipAddress': '217.xx.xx.142', 'sourceApplication': 'dumpvdl2', 'sourceType': 'vdl', 'sourceProtocol': 'dumpvdl2 JSON', 'userId': '8e4c871a-2e31-4b7e-99ce-197fd0c4fb6f', 'user': {'id': '8e4c871a-2e31-4b7e-99ce-197fd0c4fb6f', 'username': 'Alemino', 'name': 'Alessio', 'role': 'user', 'status': 'active', 'plan': 'feeder_pro', 'createdAt': '2025-12-06T19:28:29.828Z', 'updatedAt': '2026-03-02T12:52:53.535Z', 'gravatarUrl': 'https://www.gravatar.com/avatar/7163c98502db566c309dba1dfb2dc233?s=100'}, 'latitude': 47.4233, 'longitude': 8.53963, 'geoipLatitude': 47.38605, 'geoipLongitude': 8.47936, 'userLatitude': 47.4233, 'userLongitude': 8.53963, 'fuzzedLatitude': 47.38605, 'fuzzedLongitude': 8.47936, 'useFuzzedLocation': False, 'altitude': 1500, 'nearestAirportIcao': 'LSZH', 'description': None, 'systemPlatform': 'Raspberry 4', 'systemOS': None, 'equipmentSdr': None, 'equipmentFilters': None, 'equipmentAntenna': None, 'countryCode': 'CH', 'countryName': 'Switzerland', 'flagEmoji': None, 'flagImageUrl': 'https://ipgeolocation.io/static/flags/ch_64.png', 'status': 'active', 'flagged': True, 'flaggedReason': 'Rate anomaly detected', 'flaggedAt': '2026-06-20T17:14:34.130Z', 'blocked': False, 'lastReportAt': '2026-06-20T17:13:56.896Z', 'createdAt': '2025-12-06T18:24:07.709Z', 'updatedAt': '2026-06-20T19:14:34.130Z'}","{'id': 21304, 'tail': 'OE-IVF', 'icao': '440062', 'iata': None, 'icaoType': 'A320', 'description': None, 'manufacturer': None, 'manufacturerModel': None, 'owner': None, 'createdAt': '2022-10-18T22:47:27.595Z', 'updatedAt': '2026-04-17T11:09:48.619Z'}","{'id': 5545329197, 'flight': 'EC85JE', 'flightIcao': None, 'flightIata': 'EC85JE', 'designator': None, 'number': None, 'status': 'in-flight', 'departingAirport': None, 'departureTimeScheduled': None, 'departureTimeActual': None, 'departureGateScheduled': None, 'departureGateActual': None, 'destinationAirport': None, 'arrivalTimeScheduled': None, 'arrivalTimeActual': None, 'arrivalGateScheduled': None, 'arrivalGateActual': None, 'latitude': 46.100002, 'longitude': 7.6, 'altitude': 35000, 'track': None, 'createdAt': '2026-06-20T16:57:00.559Z', 'updatedAt': '2026-06-20T17:14:34.113Z'}",dumpvdl2,vdl,,440062,11957A,2026-06-20 17:14:34.121000+00:00,OE-IVF,EC85JE,,136.825,-27.0,0.0,2.0,SA,5,S36,!,,0EV142235V,,,,,,a43aaaa2-93d0-4bbe-a03f-e3dee26affcf,5b2938d2-03e3-489c-afab-6c9c23470c31,2026-06-20T17:14:34.120Z,2026-06-20T17:14:34.120Z,,1781975677,1781975674,3
1781975677,899043,CAL057  ,Taiwan,121.0282,13.8663,11277.6,259.81,6939733207,"{'id': 14799902, 'uuid': 'ebdf3adc-fe79-47cd-9f0b-36fdf060293b', 'ident': 'TBG-CBAND-APAC', 'type': 'airframes', 'ipAddress': '101.xxx.xxx.94', 'sourceApplication': 'jaero-c-band-acars', 'sourceType': 'aero-acars', 'sourceProtocol': 'JAERO', 'userId': 'dfbf74dd-4924-463c-a1f4-de67b9026523', 'user': {'id': 'dfbf74dd-4924-463c-a1f4-de67b9026523', 'username': 'thebaldgeek', 'name': 'thebaldgeek', 'role': 'user', 'status': 'active', 'plan': 'free', 'createdAt': '2020-08-17T16:56:46.165Z', 'updatedAt': '2026-03-15T22:37:33.954Z', 'gravatarUrl': 'https://www.gravatar.com/avatar/8d898fd425e6204f1bbeb3d1d079dac6?s=100'}, 'latitude': -32.16736, 'longitude': 147.01315, 'geoipLatitude': -32.16736, 'geoipLongitude': 147.01315, 'userLatitude': None, 'userLongitude': None, 'fuzzedLatitude': -32.16736, 'fuzzedLongitude': 147.01315, 'useFuzzedLocation': True, 'altitude': None, 'nearestAirportIcao': 'YBCS', 'description': '2m/6f dish. Titanium LNB ', 'systemPlatform': 'Windows PC', 'systemOS': 'Win 10', 'equipmentSdr': 'RTLSDR v3', 'equipmentFilters': 'No Filter', 'equipmentAntenna': 'Dish, LNB, SDR', 'countryCode': 'AU', 'countryName': 'Australia', 'flagEmoji': None, 'flagImageUrl': 'https://ipgeolocation.io/static/flags/au_64.png', 'status': 'active', 'flagged': True, 'flaggedReason': 'Rate anomaly detected', 'flaggedAt': '2026-06-20T17:00:00.034Z', 'blocked': False, 'lastReportAt': '2026-06-20T17:15:09.517Z', 'createdAt': '2022-11-09T22:36:54.982Z', 'updatedAt': '2026-06-20T19:00:00.041Z'}","{'id': 607683, 'tail': 'B-16401', 'icao': '899043', 'iata': None, 'icaoType': None, 'description': None, 'manufacturer': 'Boeing', 'manufacturerModel': 'Boeing 747 45EBDSF', 'owner': 'EVA Air', 'createdAt': '2023-01-24T03:33:58.298Z', 'updatedAt': '2026-06-20T16:18:55.927Z'}","{'id': 5545326699, 'flight': 'CI57', 'flightIcao': None, 'flightIata': 'CI57', 'designator': None, 'number': None, 'status': 'in-flight', 'departingAirport': None, 'departureTimeScheduled': None, 'departureTimeActual': None, 'departureGateScheduled': None, 'departureGateActual': None, 'destinationAirport': None, 'arrivalTimeScheduled': None, 'arrivalTimeActual': None, 'arrivalGateScheduled': None, 'arrivalGateActual': None, 'latitude': 21.582298, 'longitude': 121.009598, 'altitude': 37996, 'track': 202, 'createdAt': '2026-06-20T16:18:55.851Z', 'updatedAt': '2026-06-20T17:15:10.729Z'}",jaero-c-band-acars,aero-acars,downlink,899043,50,2026-06-20 17:15:10.737000+00:00,B-18920,CI57,,,,0.0,2.0,MA,5,,!,,"U45DCI0057Sp-FQ59K1%C6kr0`fl\F'.dNqg'[47,T9!r<iT*",,,,,,eb2d1c35-912a-4d8a-affb-778e95c3f97b,,2026-06-20T17:15:10.736Z,2026-06-20T17:15:10.736Z,,1781975677,1781975710,33
1781975677,8991e5,SJX031  ,Taiwan,142.3987,38.3786,12192.0,223.36,6939729869,"{'id': 14799902, 'uuid': 'ebdf3adc-fe79-47cd-9f0b-36fdf060293b', 'ident': 'TBG-CBAND-APAC', 'type': 'airframes', 'ipAddress': '101.xxx.xxx.94', 'sourceApplication': 'jaero-c-band-acars', 'sourceType': 'aero-acars', 'sourceProtocol': 'JAERO', 'userId': 'dfbf74dd-4924-463c-a1f4-de67b9026523', 'user': {'id': 'dfbf74dd-4924-463c-a1f4-de67b9026523', 'username': 'thebaldgeek', 'name': 'thebaldgeek', 'role': 'user', 'status': 'active', 'plan': 'free', 'createdAt': '2020-08-17T16:56:46.165Z', 'updatedAt': '2026-03-15T22:37:33.954Z', 'gravatarUrl': 'https://www.gravatar.com/avatar/8d898fd425e6204f1bbeb3d1d079dac6?s=100'}, 'latitude': -32.16736, 'longitude': 147.01315, 'geoipLatitude': -32.16736, 'geoipLongitude': 147.01315, 'userLatitude': None, 'userLongitude': None, 'fuzzedLatitude': -32.16736, 'fuzzedLongitude': 147.01315, 'useFuzzedLocation': True, 'altitude': None, 'nearestAirportIcao': 'YBCS', 'description': '2m/6f dish. Titanium LNB ', 'systemPlatform': 'Windows PC', 'systemOS': 'Win 10', 'equipmentSdr': 'RTLSDR v3', 'equipmentFilters': 'No Filter', 'equipmentAntenna': 'Dish, LNB, SDR', 'countryCode': 'AU', 'countryName': 'Australia', 'flagEmoji': None, 'flagImageUrl': 'https://ipgeolocation.io/static/flags/au_64.png', 'status': 'active', 'flagged': True, 'flaggedReason': 'Rate anomaly detected', 'flaggedAt': '2026-06-20T17:00:00.034Z', 'blocked': False, 'lastReportAt': '2026-06-20T17:14:07.910Z', 'createdAt': '2022-11-09T22:36:54.982Z', 'updatedAt': '2026-06-20T19:00:00.041Z'}","{'id': 606900, 'tail': 'B-58502', 'icao': '8991E5', 'iata': None, 'icaoType': 'A359', 'description': None, 'manufacturer': None, 'manufacturerModel': None, 'owner': None, 'createdAt': '2023-01-03T20:12:03.127Z', 'updatedAt': '2026-06-20T17:08:50.420Z'}","{'id': 5545296573, 'flight': 'JX31', 'flightIcao': 'SJX031', 'flightIata': 'JX31', 'designator': 'SJX', 'number': 31, 'status': 'in-flight', 'departingAirport': None, 'departureTimeScheduled': None, 'departureTimeActual': None, 'departureGateScheduled': None, 'departureGateActual': None, 'destinationAirport': None, 'arrivalTimeScheduled': None, 'arrivalTimeActual': None, 'arrivalGateScheduled': None, 'arrivalGateActual': None, 'latitude': 38.859673, 'longitude': 143.028774, 'altitude': 40000, 'track': 226, 'createdAt': '2026-06-20T08:11:10.107Z', 'updatedAt': '2026-06-20T17:14:34.502Z'}",jaero-c-band-acars,aero-acars,downlink,8991e5,50,2026-06-20 17:14:34.507000+00:00,B-58502,JX31,,,,0.0,2.0,B6,0,,!,,J49AJX0031/FUKJJYA.DISB-585028070A7,,,,,,cbe9ce1a-5759-4c42-8724-219db74e7e44,,2026-06-20T17:14:34.506Z,2026-06-20T17:14:34.506Z,,1781975677,1781975674,3
1781975677,a2d3b3,SWA4330 ,United States,-107.6985,37.5647,11887.2,256.27,6939734419,"{'id': 705556, 'uuid': '7a266aec-5f0a-4f88-b3bc-ff625be155ec', 'ident': 'CS-KABQ-VDLM', 'type': 'airframes', 'ipAddress': '73.xx.xx.99', 'sourceApplication': 'dumpvdl2', 'sourceType': 'vdl', 'sourceProtocol': 'dumpvdl2 JSON', 'userId': 'd138668a-4d30-4509-b485-2b5d90428d1f', 'user': {'id': 'd138668a-4d30-4509-b485-2b5d90428d1f', 'username': 'fred', 'name': 'Fred Clausen', 'role': 'user', 'status': 'active', 'plan': 'feeder_pro', 'createdAt': '2022-10-08T16:07:28.358Z', 'updatedAt': '2026-03-02T12:52:42.585Z', 'gravatarUrl': 'https://www.gravatar.com/avatar/3af7768f79827dfca834ad4f3c445d0e?s=100'}, 'latitude': 34.52255, 'longitude': -106.03624, 'geoipLatitude': 34.52255, 'geoipLongitude': -106.03624, 'userLatitude': None, 'userLongitude': None, 'fuzzedLatitude': 34.52255, 'fuzzedLongitude': -106.03624, 'useFuzzedLocation': True, 'altitude': None, 'nearestAirportIcao': 'KABQ', 'description': None, 'systemPlatform': None, 'systemOS': None, 'equipmentSdr': None, 'equipmentFilters': None, 'equipmentAntenna': None, 'countryCode': 'US', 'countryName': 'United States', 'flagEmoji': None, 'flagImageUrl': 'https://ipgeolocation.io/static/flags/us_64.png', 'status': 'active', 'flagged': True, 'flaggedReason': 'Rate anomaly detected', 'flaggedAt': '2026-06-17T23:59:56.901Z', 'blocked': False, 'lastReportAt': '2026-06-20T17:15:08.401Z', 'createdAt': '2020-11-20T13:36:38.736Z', 'updatedAt': '2026-06-18T01:59:56.903Z'}","{'id': 4731, 'tail': 'N281WN', 'icao': 'A2D3B3', 'iata': None, 'icaoType': 'B737', 'description': None, 'manufacturer': None, 'manufacturerModel': None, 'owner': None, 'createdAt': '2019-11-01T06:01:55.845Z', 'updatedAt': '2026-06-20T00:04:49.334Z'}","{'id': 5545306685, 'flight': 'WN1049', 'flightIcao': 'SWA4330', 'flightIata': 'WN1049', 'designator': 'SWA', 'number': 4330, 'status': 'in-flight', 'departingAirport': None, 'departureTimeScheduled': None, 'departureTimeActual': None, 'departureGateScheduled': None, 'departureGateActual': None, 'destinationAirport': None, 'arrivalTimeScheduled': None, 'arrivalTimeActual': None, 'arrivalGateScheduled': None, 'arrivalGateActual': None, 'latitude': 36.39711, 'longitude': -109.028091, 'altitude': 39000, 'track': 41, 'createdAt': '2026-06-20T11:07:25.679Z', 'updatedAt': '2026-06-20T17:15:24.683Z'}",dumpvdl2,vdl,,a2d3b3,11214A,2026-06-20 17:15:24.695000+00:00,N281WN,WN1049,,136.65,-14.0,0.0,2.0,H1,2,D57,!,,"74102,0281,B737-700,260620,WN1049,KBWI,KPHX,2000,SW2501
14.18.29,CR,1972,38001,239.5,.760,-50.0,-24.0,N3520.0,W10647.7,122440
5000,00.4
086.16,092.1,673.0,2321,0061,15.8,44,091,001.4
086.16,091.9,678.0,2299,0061,16.8,49,094,001.7
0.90,1.08,0.09,0.07,007,350,0099.7,000.0,018CE,00000,00001
0.79,0.80,0.08,0.06,044,046,0100.0,000.0,018CE,00000,00001
0000000000
OPEN,NORM,CLSD,ON ,OFF,OFF
OPEN,NORM,ON ,OFF
390.2,260.7,-00.8,-100.0,-00.016,-0.011,00.989,00.126
-00.53,000.0,002.8,006.2,10440,32560,144560,  363.62
000.9,001.7,000.8,002.1,-02.7,036,423.83
002.5,001.9,000.4,000.9,036,423.83
",,,,,,d1332591-a047-4df7-a9a4-27a9e17d603b,3f4443d8-c2dc-4754-be87-a299f7e60fa2,2026-06-20T17:15:24.694Z,2026-06-20T17:15:24.694Z,,1781975677,1781975724,47
1781975677,4cae31,,Ireland,-67.0399,47.9673,10363.2,229.34,6939732123,"{'id': 237338506, 'uuid': '77414329-30d3-4fa6-9d5d-243ec637b064', 'ident': 'KE-EGAA-VDLM', 'type': 'airframes', 'ipAddress': '86.xxx.xxx.246', 'sourceApplication': 'dumpvdl2', 'sourceType': 'vdl', 'sourceProtocol': 'dumpvdl2 JSON', 'userId': None, 'user': None, 'latitude': 52.93899, 'longitude': -3.06272, 'geoipLatitude': 52.93899, 'geoipLongitude': -3.06272, 'userLatitude': None, 'userLongitude': None, 'fuzzedLatitude': 52.93899, 'fuzzedLongitude': -3.06272, 'useFuzzedLocation': True, 'altitude': None, 'nearestAirportIcao': 'EGNR', 'description': None, 'systemPlatform': None, 'systemOS': None, 'equipmentSdr': None, 'equipmentFilters': None, 'equipmentAntenna': None, 'countryCode': 'GB', 'countryName': 'United Kingdom', 'flagEmoji': None, 'flagImageUrl': 'https://ipgeolocation.io/static/flags/gb_64.png', 'status': 'active', 'flagged': True, 'flaggedReason': 'Rate anomaly detected', 'flaggedAt': '2026-06-20T17:14:52.792Z', 'blocked': False, 'lastReportAt': '2026-06-20T17:14:07.795Z', 'createdAt': '2025-01-03T16:02:48.176Z', 'updatedAt': '2026-06-20T19:14:58.498Z'}","{'id': 695961, 'tail': 'EI-XLT', 'icao': '4CAE31', 'iata': None, 'icaoType': None, 'description': None, 'manufacturer': None, 'manufacturerModel': None, 'owner': None, 'createdAt': '2024-12-18T19:32:25.200Z', 'updatedAt': '2026-06-19T01:13:46.460Z'}","{'id': 5545258633, 'flight': 'EI9KN', 'flightIcao': None, 'flightIata': 'EI9KN', 'designator': None, 'number': None, 'status': 'in-flight', 'departingAirport': None, 'departureTimeScheduled': None, 'departureTimeActual': None, 'departureGateScheduled': None, 'departureGateActual': None, 'destinationAirport': None, 'arrivalTimeScheduled': None, 'arrivalTimeActual': None, 'arrivalGateScheduled': None, 'arrivalGateActual': None, 'latitude': 54.100002, 'longitude': -8.2, 'altitude': 25000, 'track': 230, 'createdAt': '2026-06-19T21:35:47.318Z', 'updatedAt': '2026-06-20T17:14:58.459Z'}",dumpvdl2,vdl,,4cae31,10996A,2026-06-20 17:14:58.469000+00:00,EI-XLT,EI09KN,,136.975,-26.0,0.0,2.0,B9,7,J08,!,,/EINN.TI2/000EINNA01EA,,,,,,8fe56eef-9f91-4952-beb6-cdf2a1663543,,2026-06-20T17:14:58.468Z,2026-06-20T17:14:58.468Z,,1781975677,1781975698,21
